Season,Name,Team,Position,Age,AVG,OBP,SLG,OPS,AB,H,R,HR,RBI,SB,Off,WAR,playerid
2010,Alcides Escobar,MIL,Shortstop,23,0.235,0.288,0.326,0.614,506,119,57,4,41,10,-21.2,0.4,6310
1997,Mike Bordick,BAL,Shortstop,31,0.236,0.283,0.318,0.601,509,120,55,7,46,0,-31,1.1,129
1976,Larry Bowa,PHI,Shortstop,30,0.248,0.283,0.301,0.584,624,155,71,0,49,30,-25,1.2,1001243
1981,Johnnie LeMaster,SFG,Shortstop,27,0.253,0.306,0.287,0.593,324,82,27,0,28,3,-14.1,-0.1,1007513
1981,Tim Foli,PIT,Shortstop,30,0.247,0.285,0.297,0.582,316,78,32,0,20,7,-15.5,-0.6,1004202
1992,Gary DiSarcina,CAL,Shortstop,24,0.247,0.283,0.301,0.584,518,128,48,3,42,9,-24.2,1.1,1003322
1986,Steve Jeltz,PHI,Shortstop,27,0.219,0.32,0.262,0.581,439,96,44,0,36,6,-23,0.3,1006387
2019,Orlando Arcia,MIL,Shortstop,24,0.223,0.283,0.35,0.633,494,110,51,15,59,8,-26.8,-0.4,13185
2017,Alcides Escobar,KCR,Shortstop,30,0.25,0.272,0.357,0.629,599,150,71,6,54,4,-26.6,0.1,6310
1985,Rafael Ramirez,ATL,Shortstop,27,0.248,0.272,0.333,0.604,568,141,54,5,58,2,-29.2,-0.5,1010673
1988,Rafael Santana,NYY,Shortstop,30,0.24,0.289,0.294,0.583,480,115,50,4,38,1,-21.5,-0.6,1011441
2015,Jean Segura,MIL,Shortstop,25,0.257,0.281,0.336,0.616,560,144,57,6,50,25,-21.8,0.1,5933
1973,Mark Belanger,BAL,Shortstop,29,0.226,0.302,0.262,0.564,470,106,60,0,27,13,-20.1,3.3,1000786
1970,Bobby Wine,MON,Shortstop,31,0.232,0.287,0.303,0.59,501,116,40,3,51,0,-29.9,-0.1,1014124
2001,Rey Ordonez,NYM,Shortstop,30,0.247,0.299,0.336,0.635,461,114,31,3,44,3,-26.8,0,889
1975,Mark Belanger,BAL,Shortstop,31,0.226,0.286,0.276,0.562,442,100,44,3,27,16,-17.2,4.3,1000786
1985,Bob Meacham,NYY,Shortstop,24,0.218,0.302,0.266,0.568,481,105,70,1,47,25,-22.4,0.1,1008701
1975,Tim Foli,MON,Shortstop,24,0.238,0.284,0.294,0.578,572,136,64,1,29,13,-30.5,0.5,1004202
1970,Roberto Pena,None,Shortstop,33,0.241,0.283,0.306,0.589,474,114,40,3,45,4,-24.7,-0.4,1010152
1985,Jose Uribe,SFG,Shortstop,26,0.237,0.285,0.315,0.601,476,113,46,3,26,8,-18.3,0.5,1013300
2020,Jonathan Villar,None,Shortstop,29,0.232,0.301,0.292,0.593,185,43,13,2,15,16,-8.2,-0.3,10071
1981,Rafael Ramirez,ATL,Shortstop,23,0.218,0.276,0.303,0.579,307,67,30,2,20,7,-15,0.2,1010673
1989,Felix Fermin,CLE,Shortstop,25,0.238,0.302,0.26,0.562,484,115,50,0,21,6,-24.5,1.3,1003991
1997,Gary DiSarcina,ANA,Shortstop,29,0.246,0.271,0.326,0.597,549,135,52,4,47,7,-36.8,-0.1,1003322
1983,Dave Concepcion,CIN,Shortstop,35,0.233,0.303,0.28,0.583,528,123,54,1,47,14,-29.3,0.6,1002494
1971,Gene Michael,NYY,Shortstop,33,0.224,0.299,0.276,0.576,456,102,36,3,35,3,-18.8,1,1008837
1970,Mark Belanger,BAL,Shortstop,26,0.218,0.303,0.259,0.562,459,100,53,1,36,13,-22.1,1.1,1000786
1975,Roger Metzger,HOU,Shortstop,27,0.227,0.289,0.296,0.584,450,102,54,2,26,4,-21.8,1.2,1008812
1986,Jose Uribe,SFG,Shortstop,27,0.223,0.315,0.28,0.596,453,101,46,3,43,22,-21,1.9,1013300
2003,Ramon Santiago,DET,Shortstop,23,0.225,0.292,0.284,0.576,444,100,41,2,29,10,-23.3,-1.3,1417
2016,Alexei Ramirez,None,Shortstop,34,0.241,0.277,0.333,0.61,478,115,38,6,48,8,-25.9,-1.6,5133
1974,Enzo Hernandez,SDP,Shortstop,25,0.232,0.285,0.277,0.562,512,119,55,0,34,37,-19.3,-0.4,1005700
1995,Kevin Stocker,PHI,Shortstop,25,0.218,0.304,0.274,0.578,412,90,42,1,32,6,-28,-1.4,1012549
1989,Ozzie Guillen,CHW,Shortstop,25,0.253,0.27,0.318,0.588,597,151,63,1,54,36,-26.7,1.7,1005125
2006,Ronny Cedeno,CHC,Shortstop,23,0.245,0.271,0.339,0.61,534,131,51,6,41,8,-39.9,-1.8,2179
1985,Rafael Santana,NYM,Shortstop,27,0.257,0.295,0.302,0.597,529,136,41,1,29,1,-22.6,-0.1,1011441
1970,Larry Bowa,PHI,Shortstop,24,0.25,0.277,0.303,0.58,547,137,50,0,34,24,-31.9,-0.9,1001243
2020,Erik Gonzalez,PIT,Shortstop,28,0.227,0.255,0.359,0.614,181,41,14,3,20,2,-9.3,0.1,13369
1982,Alfredo Griffin,TOR,Shortstop,24,0.241,0.269,0.314,0.583,539,130,57,1,48,10,-32.9,-0.8,1005036
1971,Ed Brinkman,DET,Shortstop,29,0.228,0.293,0.275,0.568,527,120,40,1,37,1,-27.7,0.5,1001438
1981,Ozzie Smith,SDP,Shortstop,26,0.222,0.294,0.256,0.549,450,100,53,0,21,22,-19.3,0.7,1012186
1999,Mike Caruso,CHW,Shortstop,22,0.25,0.28,0.297,0.577,529,132,60,2,35,12,-44.9,-2.7,595
2018,Alcides Escobar,KCR,Shortstop,31,0.231,0.279,0.313,0.593,485,112,54,4,34,8,-23.6,-0.3,6310
1982,Tim Foli,CAL,Shortstop,31,0.252,0.273,0.308,0.581,480,121,46,3,56,2,-27.5,0.5,1004202
1969,Jackie Hernandez,KCR,Shortstop,28,0.222,0.278,0.282,0.56,504,112,54,4,40,17,-25.2,-0.9,1005703
1971,Enzo Hernandez,SDP,Shortstop,22,0.222,0.295,0.25,0.545,549,122,58,0,12,21,-22.3,-0.2,1005700
2003,Cesar Izturis,LAD,Shortstop,23,0.251,0.282,0.315,0.597,558,140,47,1,40,10,-32.3,-0.2,656
1972,Tim Foli,MON,Shortstop,21,0.241,0.28,0.281,0.561,540,130,45,2,35,11,-27.2,0.8,1004202
1984,Curtis Wilkerson,TEX,Shortstop,23,0.248,0.282,0.279,0.561,484,120,47,1,26,12,-27.7,-1.1,1013951
1986,Garry Templeton,SDP,Shortstop,30,0.247,0.296,0.308,0.603,510,126,42,2,44,10,-26.2,-0.7,1012909
1972,Freddie Patek,KCR,Shortstop,27,0.212,0.28,0.276,0.556,518,110,59,0,32,33,-15.8,2.7,1010052
1972,Roger Metzger,HOU,Shortstop,24,0.222,0.288,0.259,0.547,641,142,84,2,38,23,-28,-0.3,1008812
1976,Roger Metzger,HOU,Shortstop,28,0.21,0.286,0.27,0.556,481,101,37,0,29,1,-22.7,0.8,1008812
2006,Angel Berroa,KCR,Shortstop,28,0.234,0.259,0.333,0.592,474,111,45,9,54,3,-35.6,-1.5,591
1996,Rey Ordonez,NYM,Shortstop,25,0.257,0.289,0.303,0.592,502,129,51,1,30,1,-33.6,0.2,889
2006,Clint Barmes,COL,Shortstop,27,0.22,0.264,0.335,0.598,478,105,57,7,56,5,-39.4,-0.7,1830
1982,Glenn Hoffman,BOS,Shortstop,23,0.209,0.262,0.311,0.573,469,98,53,7,49,0,-32.5,-1.2,1005905
1986,Ozzie Guillen,CHW,Shortstop,22,0.25,0.265,0.311,0.576,547,137,58,2,47,8,-34.5,1.3,1005125
2016,Adeiny Hechavarria,MIA,Shortstop,27,0.236,0.283,0.311,0.594,508,120,52,3,38,1,-25.6,0.4,10459
2020,Javier Baez,CHC,Shortstop,27,0.203,0.238,0.36,0.599,222,45,27,8,24,3,-13.3,0,12979
1972,Leo Cardenas,CAL,Shortstop,33,0.223,0.272,0.283,0.555,551,123,25,6,42,1,-18.3,1.2,1001938
1973,Mike Tyson,STL,Shortstop,23,0.243,0.279,0.299,0.577,469,114,48,1,33,2,-28.1,-0.9,1013258
2014,Zack Cozart,CIN,Shortstop,28,0.221,0.268,0.3,0.568,506,112,48,4,38,7,-23.8,1.3,2616
1998,Rey Ordonez,NYM,Shortstop,27,0.246,0.278,0.299,0.577,505,124,46,1,42,3,-36.5,-1.5,889
1978,Doug Flynn,NYM,Shortstop,27,0.237,0.277,0.289,0.567,532,126,37,0,36,3,-28.4,-1.3,1004182
1974,Craig Robinson,ATL,Shortstop,25,0.23,0.28,0.265,0.545,452,104,52,0,29,11,-29.1,-0.4,1011058
1972,Rick Auerbach,MIL,Shortstop,22,0.218,0.277,0.269,0.546,554,121,50,2,30,24,-20.9,0.1,1000362
1987,Garry Templeton,SDP,Shortstop,31,0.222,0.281,0.296,0.577,510,113,42,5,48,14,-33.7,0.7,1012909
1972,Marty Perez,ATL,Shortstop,25,0.228,0.276,0.265,0.541,479,109,33,1,28,0,-29.6,-2,1010182
2013,Adeiny Hechavarria,MIA,Shortstop,24,0.227,0.267,0.298,0.565,543,123,30,3,42,11,-34,-1.3,10459
1979,Tom Veryzer,CLE,Shortstop,26,0.22,0.279,0.254,0.533,449,99,41,0,34,2,-33.5,-0.4,1013418
2010,Cesar Izturis,BAL,Shortstop,30,0.23,0.277,0.268,0.545,473,109,42,1,28,11,-32.8,-0.3,656
2002,Neifi Perez,KCR,Shortstop,29,0.236,0.26,0.303,0.564,554,131,65,3,37,8,-43.6,-2.9,620
2013,Alcides Escobar,KCR,Shortstop,26,0.234,0.259,0.3,0.559,607,142,57,4,52,22,-28.8,1,6310
1972,Ed Brinkman,DET,Shortstop,30,0.203,0.259,0.279,0.538,516,105,42,6,49,0,-27.2,0.4,1001438
1981,Ivan DeJesus,CHC,Shortstop,28,0.194,0.276,0.233,0.509,403,78,49,0,13,21,-27.7,-1.3,1003150
1981,Alfredo Griffin,TOR,Shortstop,23,0.209,0.243,0.289,0.531,388,81,30,0,21,8,-27.8,-1.7,1005036
1989,Andres Thomas,ATL,Shortstop,25,0.213,0.228,0.316,0.544,554,118,41,13,57,3,-35.8,-1.2,1012962
1979,Ozzie Smith,SDP,Shortstop,24,0.211,0.26,0.262,0.522,587,124,77,0,27,28,-37.4,0.7,1012186
1969,Hal Lanier,SFG,Shortstop,26,0.228,0.263,0.251,0.514,495,113,37,0,35,0,-34.9,0.7,1007324
1973,Tim Johnson,MIL,Shortstop,23,0.213,0.259,0.243,0.502,465,99,39,0,32,6,-34.3,-1.7,1006506
